Link,Cantitate,Culoare,Pret Pachet,TVA,Pret Total cu TVA,Denumire Produs,Text Intaritor,Cod EAN,cod SKU,Cant Tot Kg
lac-parchet,3 Kg,Bambus,187.75,35.67,223.42,Lac Parchet Alchido-Uretanizat “Emex” - Bambus - Bid. 3 Kg,,5941930701672,EMX-058-S-2-3BM,3
lac-parchet,16 Kg,Bambus,870.72,165.44,1036.16,Lac Parchet Alchido-Uretanizat “Emex” - Bambus - Bid. 16 Kg,,5941930701689,EMX-058-S-2-16BM,16
lac-parchet,3 Kg,Stejar,182.95,34.76,217.71,Lac Parchet Alchido-Uretanizat “Emex” - Stejar - Bid. 3 Kg,,5941930701696,EMX-058-S-2-3ST,3
lac-parchet,16 Kg,Stejar,848.48,161.21,1009.69,Lac Parchet Alchido-Uretanizat “Emex” - Stejar - Bid. 16 Kg,,5941930701702,EMX-058-S-2-16ST,16
lac-parchet,3 Kg,Castan,178.85,33.98,212.83,Lac Parchet Alchido-Uretanizat “Emex” - Castan - Bid. 3 Kg,,5941930701719,EMX-058-S-2-3CT,3
lac-parchet,16 Kg,Castan,829.44,157.59,987.03,Lac Parchet Alchido-Uretanizat “Emex” - Castan - Bid. 16 Kg,,5941930701726,EMX-058-S-2-16CT,16
lac-parchet,3 Kg,Mahon,190.65,36.22,226.87,Lac Parchet Alchido-Uretanizat “Emex” - Mahon - Bid. 3 Kg,,5941930701733,EMX-058-S-2-3MH,3
lac-parchet,16 Kg,Mahon,884.16,167.99,1052.15,Lac Parchet Alchido-Uretanizat “Emex” - Mahon - Bid. 16 Kg,,5941930701740,EMX-058-S-2-16MH,16
lac-parchet,3 Kg,Nuc,187.75,35.67,223.42,Lac Parchet Alchido-Uretanizat “Emex” - Nuc - Bid. 3 Kg,,5941930701757,EMX-058-S-2-3NC,3
lac-parchet,16 Kg,Nuc,870.72,165.44,1036.16,Lac Parchet Alchido-Uretanizat “Emex” - Nuc - Bid. 16 Kg,,5941930701764,EMX-058-S-2-16NC,16
lac-uretanizat-mobilier-gradina,3 Kg,Transparent,156.22,29.68,185.90,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Transparent - Bid. 3 Kg,,5941930701771,EMX-066-S-2-3TR,3
lac-uretanizat-mobilier-gradina,16 Kg,Transparent,724.48,137.65,862.13,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Transparent - Bid. 16 Kg,,5941930701788,EMX-066-S-2-16TR,16
lac-uretanizat-mobilier-gradina,3 Kg,Cires,182.02,34.58,216.61,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Cires - Bid. 3 Kg,,5941930701795,EMX-066-S-2-3CS,3
lac-uretanizat-mobilier-gradina,16 Kg,Cires,844.16,160.39,1004.55,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Cires - Bid. 16 Kg,,5941930701801,EMX-066-S-2-16CS,16
lac-uretanizat-mobilier-gradina,3 Kg,Bambus,187.47,35.62,223.09,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Bambus - Bid. 3 Kg,,5941930701818,EMX-066-S-2-3BM,3
lac-uretanizat-mobilier-gradina,16 Kg,Bambus,869.44,165.19,1034.63,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Bambus - Bid. 16 Kg,,5941930701825,EMX-066-S-2-16BM,16
lac-uretanizat-mobilier-gradina,3 Kg,Stejar,182.61,34.70,217.30,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Stejar - Bid. 3 Kg,,5941930701832,EMX-066-S-2-3ST,3
lac-uretanizat-mobilier-gradina,16 Kg,Stejar,846.88,160.91,1007.79,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Stejar - Bid. 16 Kg,,5941930701849,EMX-066-S-2-16ST,16
lac-uretanizat-mobilier-gradina,3 Kg,Castan,178.54,33.92,212.46,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Castan - Bid. 3 Kg,,5941930701856,EMX-066-S-2-3CT,3
lac-uretanizat-mobilier-gradina,16 Kg,Castan,828.00,157.32,985.32,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Castan - Bid. 16 Kg,,5941930701863,EMX-066-S-2-16CT,16
lac-uretanizat-mobilier-gradina,3 Kg,Mahon,190.44,36.18,226.62,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Mahon - Bid. 3 Kg,,5941930701870,EMX-066-S-2-3MH,3
lac-uretanizat-mobilier-gradina,16 Kg,Mahon,883.20,167.81,1051.01,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Mahon - Bid. 16 Kg,,5941930701887,EMX-066-S-2-16MH,16
lac-uretanizat-mobilier-gradina,3 Kg,Nuc,187.47,35.62,223.09,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Nuc - Bid. 3 Kg,,5941930701894,EMX-066-S-2-3NC,3
lac-uretanizat-mobilier-gradina,16 Kg,Nuc,869.44,165.19,1034.63,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Nuc - Bid. 16 Kg,,5941930701900,EMX-066-S-2-16NC,16
lac-uretanizat-mobilier-gradina,3 Kg,Abanos,179.78,34.16,213.94,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Abanos - Bid. 3 Kg,,5941930701917,EMX-066-S-2-3AS,3
lac-uretanizat-mobilier-gradina,16 Kg,Abanos,833.76,158.41,992.17,Lac Alchido-Uretanizat Lemn Exterior “Emex” - Abanos - Bid. 16 Kg,,5941930701924,EMX-066-S-2-16AS,16
lac-alchidic,3 Kg,Transparent,121.06,23.00,144.06,Lac Alchidic pentru Lemn “Emex” - Transparent - Bid. 3 Kg,,5941930701931,EMX-054-NS-2-3TR,3
lac-alchidic,16 Kg,Transparent,561.44,106.67,668.11,Lac Alchidic pentru Lemn “Emex” - Transparent - Bid. 16 Kg,,5941930701948,EMX-054-NS-2-16TR,16
lazura-lac-colorat,3 Kg,Transparent,156.53,29.74,186.27,Lazura pentru Lemn “Emex WX” - Transparent - Bid. 3 Kg,,5941930701955,EMX-141-NS-2-3TR,3
lazura-lac-colorat,16 Kg,Transparent,725.92,137.92,863.84,Lazura pentru Lemn “Emex WX” - Transparent - Bid. 16 Kg,,5941930701962,EMX-141-NS-2-16TR,16
lazura-lac-colorat,3 Kg,Cires,182.26,34.63,216.89,Lazura pentru Lemn “Emex WX” - Cires - Bid. 3 Kg,,5941930701979,EMX-141-NS-2-3CS,3
lazura-lac-colorat,16 Kg,Cires,845.28,160.60,1005.88,Lazura pentru Lemn “Emex WX” - Cires - Bid. 16 Kg,,5941930701986,EMX-141-NS-2-16CS,16
lazura-lac-colorat,3 Kg,Bambus,187.75,35.67,223.42,Lazura pentru Lemn “Emex WX” - Bambus - Bid. 3 Kg,,5941930701993,EMX-141-NS-2-3BM,3
lazura-lac-colorat,16 Kg,Bambus,870.72,165.44,1036.16,Lazura pentru Lemn “Emex WX” - Bambus - Bid. 16 Kg,,5941930702006,EMX-141-NS-2-16BM,16
lazura-lac-colorat,3 Kg,Stejar,182.95,34.76,217.71,Lazura pentru Lemn “Emex WX” - Stejar - Bid. 3 Kg,,5941930702013,EMX-141-NS-2-3ST,3
lazura-lac-colorat,16 Kg,Stejar,848.48,161.21,1009.69,Lazura pentru Lemn “Emex WX” - Stejar - Bid. 16 Kg,,5941930702020,EMX-141-NS-2-16ST,16
lazura-lac-colorat,3 Kg,Castan,178.85,33.98,212.83,Lazura pentru Lemn “Emex WX” - Castan - Bid. 3 Kg,,5941930702037,EMX-141-NS-2-3CT,3
lazura-lac-colorat,16 Kg,Castan,829.44,157.59,987.03,Lazura pentru Lemn “Emex WX” - Castan - Bid. 16 Kg,,5941930702044,EMX-141-NS-2-16CT,16
lazura-lac-colorat,3 Kg,Mahon,190.65,36.22,226.87,Lazura pentru Lemn “Emex WX” - Mahon - Bid. 3 Kg,,5941930702051,EMX-141-NS-2-3MH,3
lazura-lac-colorat,16 Kg,Mahon,884.16,167.99,1052.15,Lazura pentru Lemn “Emex WX” - Mahon - Bid. 16 Kg,,5941930702068,EMX-141-NS-2-16MH,16
lazura-lac-colorat,3 Kg,Nuc,187.75,35.67,223.42,Lazura pentru Lemn “Emex WX” - Nuc - Bid. 3 Kg,,5941930702075,EMX-141-NS-2-3NC,3
lazura-lac-colorat,16 Kg,Nuc,870.72,165.44,1036.16,Lazura pentru Lemn “Emex WX” - Nuc - Bid. 16 Kg,,5941930702082,EMX-141-NS-2-16NC,16
lazura-lac-colorat,3 Kg,Abanos,179.50,34.11,213.61,Lazura pentru Lemn “Emex WX” - Abanos - Bid. 3 Kg,,5941930702099,EMX-141-NS-2-3AS,3
lazura-lac-colorat,16 Kg,Abanos,832.48,158.17,990.65,Lazura pentru Lemn “Emex WX” - Abanos - Bid. 16 Kg,,5941930702105,EMX-141-NS-2-16AS,16
lac-piatra-solvent,4 Kg,Transparent,173.79,33.02,206.81,Lac Acrilic pentru Piatra “Emex WS” - Transparent - Bid. 4 Kg,,5941930702112,EMX-060-S-2-4TR,4
lac-piatra-solvent,20 Kg,Transparent,755.60,143.56,899.16,Lac Acrilic pentru Piatra “Emex WS” - Transparent - Bid. 20 Kg,,5941930702129,EMX-060-S-2-20TR,20
lac-piatra-solvent,4 Kg,Cires,212.52,40.38,252.90,Lac Acrilic pentru Piatra “Emex WS” - Cires - Bid. 4 Kg,,5941930702136,EMX-060-S-2-4CS,4
lac-piatra-solvent,20 Kg,Cires,924.00,175.56,1099.56,Lac Acrilic pentru Piatra “Emex WS” - Cires - Bid. 20 Kg,,5941930702143,EMX-060-S-2-20CS,20
lac-piatra-solvent,4 Kg,Stejar,225.12,42.77,267.90,Lac Acrilic pentru Piatra “Emex WS” - Stejar - Bid. 4 Kg,,5941930702150,EMX-060-S-2-4ST,4
lac-piatra-solvent,20 Kg,Stejar,978.80,185.97,1164.77,Lac Acrilic pentru Piatra “Emex WS” - Stejar - Bid. 20 Kg,,5941930702167,EMX-060-S-2-20ST,20
lac-piatra-solvent,4 Kg,Mahon,225.77,42.90,268.66,Lac Acrilic pentru Piatra “Emex WS” - Mahon - Bid. 4 Kg,,5941930702174,EMX-060-S-2-4MH,4
lac-piatra-solvent,20 Kg,Mahon,981.60,186.50,1168.10,Lac Acrilic pentru Piatra “Emex WS” - Mahon - Bid. 20 Kg,,5941930702181,EMX-060-S-2-20MH,20
lac-piatra-solvent,4 Kg,Nuc,225.58,42.86,268.44,Lac Acrilic pentru Piatra “Emex WS” - Nuc - Bid. 4 Kg,,5941930702198,EMX-060-S-2-4NC,4
lac-piatra-solvent,20 Kg,Nuc,980.80,186.35,1167.15,Lac Acrilic pentru Piatra “Emex WS” - Nuc - Bid. 20 Kg,,5941930702204,EMX-060-S-2-20NC,20
grund-anticoroziv-emex,6 Kg,Rosu,117.07,22.24,139.31,Grund Alchidic Anticoroziv “Emex” - Rosu - Bid. 6 Kg,,5941930702211,EMX-034-S-2-6RO,6
grund-anticoroziv-emex,30 Kg,Rosu,468.28,88.97,557.25,Grund Alchidic Anticoroziv “Emex” - Rosu - Bid. 30 Kg,,5941930702228,EMX-034-S-2-30RO,30
grund-anticoroziv-emex,6 Kg,Gri,139.45,26.50,165.94,Grund Alchidic Anticoroziv “Emex” - Gri - Bid. 6 Kg,,5941930702235,EMX-034-S-2-6GR,6
grund-anticoroziv-emex,30 Kg,Gri,606.30,115.20,721.50,Grund Alchidic Anticoroziv “Emex” - Gri - Bid. 30 Kg,,5941930702242,EMX-034-S-2-30GR,30
grund-anticoroziv-emex,6 Kg,Galben,142.83,27.14,169.97,Grund Alchidic Anticoroziv “Emex” - Galben - Bid. 6 Kg,,5941930702259,EMX-034-S-2-6GB,6
grund-anticoroziv-emex,30 Kg,Galben,621.00,117.99,738.99,Grund Alchidic Anticoroziv “Emex” - Galben - Bid. 30 Kg,,5941930702266,EMX-034-S-2-30GB,30
grund-binale,6 Kg,Ocru,113.85,21.63,135.48,Grund Alchidic Binale “Emex” - Ocru - Bid. 6 Kg,,5941930702273,EMX-037-NS-9-6OC,6
grund-binale,30 Kg,Ocru,495.00,94.05,589.05,Grund Alchidic Binale “Emex” - Ocru - Bid. 30 Kg,,5941930702280,EMX-037-NS-9-30OC,30
grund-binale,6 Kg,Rosu,117.65,22.35,140.00,Grund Alchidic Binale “Emex” - Rosu - Bid. 6 Kg,,5941930702297,EMX-037-NS-9-6RO,6
grund-binale,30 Kg,Rosu,511.50,97.19,608.69,Grund Alchidic Binale “Emex” - Rosu - Bid. 30 Kg,,5941930702303,EMX-037-NS-9-30RO,30
solutie-anti-rugina,5 L,Transparent,175.84,33.41,209.24,Solutie Fosfatare Antirugina “Emex Rust Stop” - Bid. 5 L,,5941930702310,EMX-093-S-2-5AR,5
solutie-anti-rugina,20 L,Transparent,611.60,116.20,727.80,Solutie Fosfatare Antirugina “Emex Rust Stop” - Bid. 20 L,,5941930702327,EMX-093-S-20AR,20
decapant-vopsea-lemn-metal,5 Kg,Transparent,209.30,39.77,249.07,Decapant “Emex CM Cleaner” - Bid. 5 Kg,,5941930702334,EMX-143-NS-2-5CM,5
decapant-vopsea-lemn-metal,10 Kg,Transparent,364.00,69.16,433.16,Decapant “Emex CM Cleaner” - Bid. 10 Kg,,5941930702341,EMX-143-NS-2-20CM,20
decapant-ecologic-vopsele,5 Kg,Transparent,302.23,57.42,359.65,Decapant Ecologic “Emex PC Eco” - Bid. 5 Kg,,5941930702358,EMX-016-S-2-5PC,5
decapant-ecologic-vopsele,10 Kg,Transparent,511.47,97.18,608.65,Decapant Ecologic “Emex PC Eco” - Bid. 10 Kg,,5941930702365,EMX-016-S-2-20PC,20
diluant-alchidic,1 L,Transparent,25.69,4.88,30.57,Diluant Alchidic “Emex” - Bid. 1 L,,5941930702372,EMX-017-S-2-1AH,5
diluant-alchidic,5 L,Transparent,127.45,24.22,151.67,Diluant Alchidic “Emex” - Bid. 5 L,,5941930702389,EMX-017-S-2-5AH,20
tencuiala-decorativa-acrilica,25 Kg,Alb,187.50,35.63,223.13,Tencuiala Decorativa “Emex Quartz Dekor” - Alb - Bid. 25 Kg,,5941930702396,EMX-104-NS-3-25AB,25
tencuiala-decorativa-acrilica,25 Kg,Light Grey,178.75,33.96,212.71,Tencuiala Decorativa “Emex Quartz Dekor” - Light Grey - Bid. 25 Kg,,5941930702402,EMX-104-NS-3-25GR,25
tencuiala-decorativa-acrilica,25 Kg,Crem Pastel,178.25,33.87,212.12,Tencuiala Decorativa “Emex Quartz Dekor” - Crem Pastel - Bid. 25 Kg,,5941930702419,EMX-104-NS-3-25CR,25
tencuiala-decorativa-acrilica,25 Kg,Bej Pastel,178.25,33.87,212.12,Tencuiala Decorativa “Emex Quartz Dekor” - Bej Pastel - Bid. 25 Kg,,5941930702426,EMX-104-NS-3-25BJ,25
tencuiala-decorativa-fibra-sticla,25 Kg,Alb,210.75,40.04,250.79,Tencuiala Decorativa “Emex GF-Mesh” - Alb - Bid. 25 Kg,,5941930709807,EMX-173-NS-3-25AB,25
tencuiala-decorativa-fibra-sticla,25 Kg,Light Grey,202.50,38.48,240.98,Tencuiala Decorativa “Emex GF-Mesh” - Light Grey - Bid. 25 Kg,,5941930709791,EMX-173-NS-3-25GR,25
tencuiala-decorativa-fibra-sticla,25 Kg,Crem Pastel,201.25,38.24,239.49,Tencuiala Decorativa “Emex GF-Mesh” - Crem Pastel - Bid. 25 Kg,,5941930709784,EMX-173-NS-3-25CR,25
tencuiala-decorativa-fibra-sticla,25 Kg,Bej Pastel,192.25,36.53,228.78,Tencuiala Decorativa “Emex GF-Mesh” - Bej Pastel - Bid. 25 Kg,,5941930709777,EMX-173-NS-3-25BJ,25
tencuiala-decorativa-impermeabila,25 Kg,Alb,219.75,41.75,261.50,Tencuiala Decorativa “Emex Aqua Protect” - Alb - Bid. 25 Kg,,5941930702433,EMX-105-NS-3-25AB,25
tencuiala-decorativa-impermeabila,25 Kg,Light Grey,208.50,39.62,248.12,Tencuiala Decorativa “Emex Aqua Protect” - Light Grey - Bid. 25 Kg,,5941930702440,EMX-105-NS-3-25GR,25
tencuiala-decorativa-impermeabila,25 Kg,Crem Pastel,208.50,39.62,248.12,Tencuiala Decorativa “Emex Aqua Protect” - Crem Pastel - Bid. 25 Kg,,5941930702457,EMX-105-NS-3-25CR,25
tencuiala-decorativa-impermeabila,25 Kg,Bej Pastel,208.50,39.62,248.12,Tencuiala Decorativa “Emex Aqua Protect” - Bej Pastel - Bid. 25 Kg,,5941930702464,EMX-105-NS-3-25BJ,25
tencuiala-decorativa-siliconica,25 Kg,Alb,240.25,45.65,285.90,Tencuiala Decorativa Siliconica “Emex” - Alb - Bid. 25 Kg,,5941930702471,EMX-109-NS-3-25AB,25
tencuiala-decorativa-siliconica,25 Kg,Light Grey,228.50,43.42,271.92,Tencuiala Decorativa Siliconica “Emex” - Light Grey - Bid. 25 Kg,,5941930702488,EMX-109-NS-3-25GR,25
tencuiala-decorativa-siliconica,25 Kg,Crem Pastel,228.50,43.42,271.92,Tencuiala Decorativa Siliconica “Emex” - Crem Pastel - Bid. 25 Kg,,5941930702495,EMX-109-NS-3-25CR,25
tencuiala-decorativa-siliconica,25 Kg,Bej Pastel,227.50,43.23,270.73,Tencuiala Decorativa Siliconica “Emex” - Bej Pastel - Bid. 25 Kg,,5941930702501,EMX-109-NS-3-25BJ,25
tencuiala-soclu,25 Kg,Mozaicat,240.75,45.74,286.49,Tencuiala Decorativa Mozaicata de Soclu “Emex” - Bid. 25 Kg,,5941930702518,EMX-110-NS-3-25MZ,25
tencuiala-decorativa-periata,25 Kg,Alb,187.50,35.63,223.13,Tencuiala Decorativa Periata “Emex” - Alb - Bid. 25 Kg,,5941930702525,EMX-106-NS-3-25AB,25
tencuiala-decorativa-periata,25 Kg,Light Grey,178.75,33.96,212.71,Tencuiala Decorativa Periata “Emex” - Light Grey - Bid. 25 Kg,,5941930702532,EMX-106-NS-3-25GR,25
tencuiala-decorativa-periata,25 Kg,Crem Pastel,178.25,33.87,212.12,Tencuiala Decorativa Periata “Emex” - Crem Pastel - Bid. 25 Kg,,5941930702549,EMX-106-NS-3-25CR,25
tencuiala-decorativa-periata,25 Kg,Bej Pastel,178.25,33.87,212.12,Tencuiala Decorativa Periata “Emex” - Bej Pastel - Bid. 25 Kg,,5941930702556,EMX-106-NS-3-25BJ,25
tencuiala-decorativa-silicatica,25 Kg,Alb,312.75,59.42,372.17,Tencuiala Decorativa Silicatica “Emex” - Alb - Bid. 25 Kg,,5941930702563,EMX-108-NS-3-25AB,25
tencuiala-decorativa-silicatica,25 Kg,Light Grey,313.25,59.52,372.77,Tencuiala Decorativa Silicatica “Emex” - Light Grey - Bid. 25 Kg,,5941930702570,EMX-108-NS-3-25GR,25
tencuiala-decorativa-silicatica,25 Kg,Crem Pastel,313.25,59.52,372.77,Tencuiala Decorativa Silicatica “Emex” - Crem Pastel - Bid. 25 Kg,,5941930702587,EMX-108-NS-3-25CR,25
tencuiala-decorativa-silicatica,25 Kg,Bej Pastel,313.25,59.52,372.77,Tencuiala Decorativa Silicatica “Emex” - Bej Pastel - Bid. 25 Kg,,5941930702594,EMX-108-NS-3-25BJ,25
tencuiala-decorativa-praf-piatra,25 Kg,Alb,209.00,39.71,248.71,Tencuiala Decorativa Bob de Orez “Emex” - Alb - Bid. 25 Kg,,5941930702600,EMX-107-NS-3-25AB,25
tencuiala-decorativa-praf-piatra,25 Kg,Light Grey,197.25,37.48,234.73,Tencuiala Decorativa Bob de Orez “Emex” - Light Grey - Bid. 25 Kg,,5941930702617,EMX-107-NS-3-25GR,25
tencuiala-decorativa-praf-piatra,25 Kg,Crem Pastel,196.50,37.34,233.84,Tencuiala Decorativa Bob de Orez “Emex” - Crem Pastel - Bid. 25 Kg,,5941930702624,EMX-107-NS-3-25CR,25
tencuiala-decorativa-praf-piatra,25 Kg,Bej Pastel,196.50,37.34,233.84,Tencuiala Decorativa Bob de Orez “Emex” - Bej Pastel - Bid. 25 Kg,,5941930702631,EMX-107-NS-3-25BJ,25
vopsea-texturata-emex,15 L,Alb,305.04,57.96,363.00,Vopsea Decorativa Texturata “Emex” - Alb - Bid. 15 L,,5941930702648,EMX-132-NS-3-15AB,24
vopsea-texturata-emex,15 L,Light Grey,281.76,53.53,335.29,Vopsea Decorativa Texturata “Emex” - Light Grey - Bid. 15 L,,5941930702655,EMX-132-NS-3-15GR,24
vopsea-texturata-emex,15 L,Crem Pastel,281.28,53.44,334.72,Vopsea Decorativa Texturata “Emex” - Crem Pastel - Bid. 15 L,,5941930702662,EMX-132-NS-3-15CR,24
vopsea-texturata-emex,15 L,Galben Pastel,281.76,53.53,335.29,Vopsea Decorativa Texturata “Emex” - Galben Pastel - Bid. 15 L,,5941930702679,EMX-132-NS-3-15GB,24
vopsea-texturata-emex,15 L,Roz Pastel,281.28,53.44,334.72,Vopsea Decorativa Texturata “Emex” - Roz Pastel - Bid. 15 L,,5941930702686,EMX-132-NS-3-15RZ,24
vopsea-texturata-emex,15 L,Bleu Pastel,281.28,53.44,334.72,Vopsea Decorativa Texturata “Emex” - Bleu Pastel - Bid. 15 L,,5941930702693,EMX-132-NS-3-15BL,24
vopsea-texturata-emex,15 L,Vernil Pastel,281.28,53.44,334.72,Vopsea Decorativa Texturata “Emex” - Vernil Pastel - Bid. 15 L,,5941930702709,EMX-132-NS-3-15VR,24
grund-amorsa-quartz,16 Kg,Alb,114.40,21.74,136.14,Grund Acrilic de Amorsare cu Cuartz Tencuieli “Emex” - Bid. 16 Kg,,5941930702716,EMX-031-NS-3-16GQ,16
grund-amorsa-tencuiala-siliconica,16 Kg,Alb,123.04,23.38,146.42,Grund Siliconic de Amorsare cu Cuartz Tencuieli “Emex” - Bid. 16 Kg,,5941930702723,EMX-033-NS-3-16GQ,16
grund-amorsa-tencuiala-silicatica,16 Kg,Alb,144.00,27.36,171.36,Grund Silicatic de Amorsare cu Cuartz Tencuieli “Emex” - Bid. 16 Kg,,5941930702730,EMX-032-NS-3-16GQ,16
vopsea-poliuretanica-piscina,4 Kg,Alb,313.60,59.58,373.19,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930702747,EMX-157-S-4-4AB,4.8
vopsea-poliuretanica-piscina,20 Kg,Alb,1411.32,268.15,1679.47,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930702754,EMX-157-S-4-20AB,24
vopsea-poliuretanica-piscina,4 Kg,Gri,311.53,59.19,370.72,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930702761,EMX-157-S-4-4GR,4.8
vopsea-poliuretanica-piscina,20 Kg,Gri,1402.32,266.44,1668.76,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930702778,EMX-157-S-4-20GR,24
vopsea-poliuretanica-piscina,4 Kg,Crem,296.44,56.32,352.77,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930702785,EMX-157-S-4-4CR,4.8
vopsea-poliuretanica-piscina,20 Kg,Crem,1336.72,253.98,1590.70,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930702792,EMX-157-S-4-20CR,24
vopsea-poliuretanica-piscina,4 Kg,Galben,324.18,61.59,385.78,Pachet Vopsea Poliuretanica Piscina “Emex Pool” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930702808,EMX-157-S-4-4GB,4.8
